date,DTB4WK,TCU,UNRATE,RECPROUSM156N,T10Y3M
2004-08-17,1.36,78.3106,5.4,0.08,2.73
2004-08-18,1.35,78.3106,5.4,0.08,2.74
2004-08-19,1.32,78.3106,5.4,0.08,2.74
2004-08-20,1.31,78.3106,5.4,0.08,2.75
2004-08-23,1.29,78.3106,5.4,0.08,2.74
2004-08-24,1.37,78.3106,5.4,0.08,2.74
2004-08-25,1.35,78.3106,5.4,0.08,2.72
2004-08-26,1.37,78.3106,5.4,0.08,2.67
2004-08-27,1.4,78.3106,5.4,0.08,2.67
2004-08-30,1.41,78.3106,5.4,0.08,2.58
2004-08-31,1.43,78.3106,5.4,0.08,2.54
2004-09-01,1.41,78.3927,5.4,0.08,2.55
2004-09-02,1.43,78.3927,5.4,0.08,2.6
2004-09-03,1.46,78.3927,5.4,0.08,2.65
2004-09-06,1.46,78.3927,5.4,0.08,2.65
2004-09-07,1.49,78.3927,5.4,0.08,2.6
2004-09-08,1.55,78.3927,5.4,0.08,2.53
2004-09-09,1.55,78.3927,5.4,0.08,2.58
2004-09-10,1.58,78.3927,5.4,0.08,2.53
2004-09-13,1.56,78.3927,5.4,0.08,2.5
2004-09-14,1.55,78.3927,5.4,0.08,2.49
2004-09-15,1.54,78.3927,5.4,0.08,2.51
2004-09-16,1.52,78.3927,5.4,0.08,2.41
2004-09-17,1.55,78.3927,5.4,0.08,2.43
2004-09-20,1.57,78.3927,5.4,0.08,2.34
2004-09-21,1.6,78.3927,5.4,0.08,2.33
2004-09-22,1.5,78.3927,5.4,0.08,2.29
2004-09-23,1.5,78.3927,5.4,0.08,2.3
2004-09-24,1.5,78.3927,5.4,0.08,2.31
2004-09-27,1.55,78.3927,5.4,0.08,2.27
2004-09-28,1.6,78.3927,5.4,0.08,2.3
2004-09-29,1.49,78.3927,5.4,0.08,2.38
2004-09-30,1.44,78.3927,5.4,0.08,2.43
2004-10-01,1.49,79.0638,5.5,0.02,2.5
2004-10-04,1.5,79.0638,5.5,0.02,2.48
2004-10-05,1.54,79.0638,5.5,0.02,2.47
2004-10-06,1.53,79.0638,5.5,0.02,2.52
2004-10-07,1.53,79.0638,5.5,0.02,2.56
2004-10-08,1.53,79.0638,5.5,0.02,2.44
2004-10-11,1.53,79.0638,5.5,0.02,2.44
2004-10-12,1.55,79.0638,5.5,0.02,2.4
2004-10-13,1.56,79.0638,5.5,0.02,2.37
2004-10-14,1.57,79.0638,5.5,0.02,2.29
2004-10-15,1.56,79.0638,5.5,0.02,2.31
2004-10-18,1.56,79.0638,5.5,0.02,2.26
2004-10-19,1.6,79.0638,5.5,0.02,2.25
2004-10-20,1.59,79.0638,5.5,0.02,2.19
2004-10-21,1.6,79.0638,5.5,0.02,2.16
2004-10-22,1.61,79.0638,5.5,0.02,2.15
2004-10-25,1.68,79.0638,5.5,0.02,2.09
2004-10-26,1.79,79.0638,5.5,0.02,2.1
2004-10-27,1.75,79.0638,5.5,0.02,2.19
2004-10-28,1.68,79.0638,5.5,0.02,2.18
2004-10-29,1.7,79.0638,5.5,0.02,2.14
2004-11-01,1.74,79.2285,5.4,0.1,2.12
2004-11-02,1.83,79.2285,5.4,0.1,2.13
2004-11-03,1.8,79.2285,5.4,0.1,2.13
2004-11-04,1.82,79.2285,5.4,0.1,2.12
2004-11-05,1.82,79.2285,5.4,0.1,2.18
2004-11-08,1.83,79.2285,5.4,0.1,2.15
2004-11-09,1.86,79.2285,5.4,0.1,2.14
2004-11-10,1.85,79.2285,5.4,0.1,2.17
2004-11-11,1.85,79.2285,5.4,0.1,2.17
2004-11-12,1.87,79.2285,5.4,0.1,2.12
2004-11-15,1.87,79.2285,5.4,0.1,2.08
2004-11-16,1.87,79.2285,5.4,0.1,2.07
2004-11-17,1.84,79.2285,5.4,0.1,2.01
2004-11-18,1.84,79.2285,5.4,0.1,1.99
2004-11-19,1.94,79.2285,5.4,0.1,2.05
2004-11-22,1.93,79.2285,5.4,0.1,1.98
2004-11-23,1.96,79.2285,5.4,0.1,2.0
2004-11-24,1.95,79.2285,5.4,0.1,2.02
2004-11-25,1.95,79.2285,5.4,0.1,2.02
2004-11-26,1.97,79.2285,5.4,0.1,2.03
2004-11-29,1.97,79.2285,5.4,0.1,2.11
2004-11-30,2.04,79.2285,5.4,0.1,2.13
2004-12-01,2.02,79.8082,5.4,0.0,2.16
2004-12-02,2.02,79.8082,5.4,0.0,2.18
2004-12-03,2.02,79.8082,5.4,0.0,2.06
2004-12-06,2.04,79.8082,5.4,0.0,1.99
2004-12-07,2.05,79.8082,5.4,0.0,1.98
2004-12-08,2.04,79.8082,5.4,0.0,1.9
2004-12-09,2.03,79.8082,5.4,0.0,1.95
2004-12-10,2.03,79.8082,5.4,0.0,1.91
2004-12-13,1.98,79.8082,5.4,0.0,1.92
2004-12-14,1.98,79.8082,5.4,0.0,1.93
2004-12-15,1.94,79.8082,5.4,0.0,1.88
2004-12-16,1.89,79.8082,5.4,0.0,1.99
2004-12-17,1.9,79.8082,5.4,0.0,2.01
2004-12-20,1.91,79.8082,5.4,0.0,1.99
2004-12-21,1.89,79.8082,5.4,0.0,1.98
2004-12-22,1.8,79.8082,5.4,0.0,2.03
2004-12-23,1.78,79.8082,5.4,0.0,2.04
2004-12-24,1.78,79.8082,5.4,0.0,2.04
2004-12-27,1.82,79.8082,5.4,0.0,2.04
2004-12-28,1.84,79.8082,5.4,0.0,2.06
2004-12-29,1.71,79.8082,5.4,0.0,2.11
2004-12-30,1.62,79.8082,5.4,0.0,2.05
2004-12-31,1.84,79.8082,5.4,0.0,2.02
2005-01-01,1.84,80.0413,5.3,0.0,2.02
2005-01-03,1.91,80.0413,5.3,0.0,1.91
2005-01-04,2.01,80.0413,5.3,0.0,1.96
2005-01-05,2.0,80.0413,5.3,0.0,1.96
2005-01-06,1.99,80.0413,5.3,0.0,1.98
2005-01-07,1.98,80.0413,5.3,0.0,1.97
2005-01-10,2.0,80.0413,5.3,0.0,1.93
2005-01-11,1.99,80.0413,5.3,0.0,1.92
2005-01-12,1.97,80.0413,5.3,0.0,1.91
2005-01-13,2.01,80.0413,5.3,0.0,1.85
2005-01-14,2.0,80.0413,5.3,0.0,1.86
2005-01-17,2.0,80.0413,5.3,0.0,1.86
2005-01-18,1.96,80.0413,5.3,0.0,1.82
2005-01-19,1.9,80.0413,5.3,0.0,1.83
2005-01-20,1.83,80.0413,5.3,0.0,1.82
2005-01-21,1.96,80.0413,5.3,0.0,1.8
2005-01-24,1.97,80.0413,5.3,0.0,1.77
2005-01-25,2.09,80.0413,5.3,0.0,1.81
2005-01-26,2.12,80.0413,5.3,0.0,1.8
2005-01-27,2.11,80.0413,5.3,0.0,1.78
2005-01-28,2.06,80.0413,5.3,0.0,1.7
2005-01-31,1.99,80.0413,5.3,0.0,1.63
2005-02-01,2.2,80.5413,5.4,0.02,1.64
2005-02-02,2.19,80.5413,5.4,0.02,1.64
2005-02-03,2.15,80.5413,5.4,0.02,1.7
2005-02-04,2.16,80.5413,5.4,0.02,1.62
2005-02-07,2.22,80.5413,5.4,0.02,1.56
2005-02-08,2.3,80.5413,5.4,0.02,1.56
2005-02-09,2.3,80.5413,5.4,0.02,1.49
2005-02-10,2.31,80.5413,5.4,0.02,1.56
2005-02-11,2.32,80.5413,5.4,0.02,1.55
2005-02-14,2.32,80.5413,5.4,0.02,1.49
2005-02-15,2.36,80.5413,5.4,0.02,1.51
2005-02-16,2.35,80.5413,5.4,0.02,1.59
2005-02-17,2.36,80.5413,5.4,0.02,1.61
2005-02-18,2.35,80.5413,5.4,0.02,1.66
2005-02-21,2.35,80.5413,5.4,0.02,1.66
2005-02-22,2.37,80.5413,5.4,0.02,1.62
2005-02-23,2.43,80.5413,5.4,0.02,1.6
2005-02-24,2.44,80.5413,5.4,0.02,1.6
2005-02-25,2.46,80.5413,5.4,0.02,1.53
2005-02-28,2.45,80.5413,5.4,0.02,1.6
2005-03-01,2.51,80.3601,5.2,0.08,1.63
2005-03-02,2.49,80.3601,5.2,0.08,1.64
2005-03-03,2.5,80.3601,5.2,0.08,1.63
2005-03-04,2.51,80.3601,5.2,0.08,1.56
2005-03-07,2.53,80.3601,5.2,0.08,1.55
2005-03-08,2.57,80.3601,5.2,0.08,1.63
2005-03-09,2.55,80.3601,5.2,0.08,1.76
2005-03-10,2.55,80.3601,5.2,0.08,1.73
2005-03-11,2.55,80.3601,5.2,0.08,1.8
2005-03-14,2.56,80.3601,5.2,0.08,1.72
2005-03-15,2.66,80.3601,5.2,0.08,1.73
2005-03-16,2.64,80.3601,5.2,0.08,1.72
2005-03-17,2.63,80.3601,5.2,0.08,1.68
2005-03-18,2.65,80.3601,5.2,0.08,1.7
2005-03-21,2.66,80.3601,5.2,0.08,1.68
2005-03-22,2.72,80.3601,5.2,0.08,1.74
2005-03-23,2.68,80.3601,5.2,0.08,1.78
2005-03-24,2.65,80.3601,5.2,0.08,1.76
2005-03-25,2.65,80.3601,5.2,0.08,1.76
2005-03-28,2.64,80.3601,5.2,0.08,1.8
2005-03-29,2.66,80.3601,5.2,0.08,1.76
2005-03-30,2.66,80.3601,5.2,0.08,1.73
2005-03-31,2.58,80.3601,5.2,0.08,1.71
2005-04-01,2.61,80.4339,5.2,0.02,1.66
2005-04-04,2.59,80.4339,5.2,0.02,1.67
2005-04-05,2.59,80.4339,5.2,0.02,1.69
2005-04-06,2.56,80.4339,5.2,0.02,1.68
2005-04-07,2.57,80.4339,5.2,0.02,1.72
2005-04-08,2.56,80.4339,5.2,0.02,1.71
2005-04-11,2.55,80.4339,5.2,0.02,1.69
2005-04-12,2.58,80.4339,5.2,0.02,1.62
2005-04-13,2.58,80.4339,5.2,0.02,1.61
2005-04-14,2.58,80.4339,5.2,0.02,1.59
2005-04-15,2.58,80.4339,5.2,0.02,1.48
2005-04-18,2.6,80.4339,5.2,0.02,1.37
2005-04-19,2.69,80.4339,5.2,0.02,1.3
2005-04-20,2.6,80.4339,5.2,0.02,1.35
2005-04-21,2.54,80.4339,5.2,0.02,1.44
2005-04-22,2.58,80.4339,5.2,0.02,1.33
2005-04-25,2.6,80.4339,5.2,0.02,1.33
2005-04-26,2.66,80.4339,5.2,0.02,1.37
2005-04-27,2.6,80.4339,5.2,0.02,1.36
2005-04-28,2.55,80.4339,5.2,0.02,1.31
2005-04-29,2.65,80.4339,5.2,0.02,1.31
2005-05-01,2.65,80.425,5.1,0.06,1.31
2005-05-02,2.6,80.425,5.1,0.06,1.28
2005-05-03,2.6,80.425,5.1,0.06,1.3
2005-05-04,2.54,80.425,5.1,0.06,1.33
2005-05-05,2.55,80.425,5.1,0.06,1.38
2005-05-06,2.59,80.425,5.1,0.06,1.41
2005-05-09,2.59,80.425,5.1,0.06,1.38
2005-05-10,2.55,80.425,5.1,0.06,1.33
2005-05-11,2.55,80.425,5.1,0.06,1.34
2005-05-12,2.52,80.425,5.1,0.06,1.3
2005-05-13,2.4,80.425,5.1,0.06,1.29
2005-05-16,2.38,80.425,5.1,0.06,1.24
2005-05-17,2.55,80.425,5.1,0.06,1.24
2005-05-18,2.55,80.425,5.1,0.06,1.21
2005-05-19,2.58,80.425,5.1,0.06,1.24
2005-05-20,2.6,80.425,5.1,0.06,1.23
2005-05-23,2.61,80.425,5.1,0.06,1.1
2005-05-24,2.77,80.425,5.1,0.06,1.1
2005-05-25,2.74,80.425,5.1,0.06,1.13
2005-05-26,2.72,80.425,5.1,0.06,1.14
2005-05-27,2.71,80.425,5.1,0.06,1.11
2005-05-30,2.71,80.425,5.1,0.06,1.11
2005-05-31,2.73,80.425,5.1,0.06,1.01
2005-06-01,2.74,80.6702,5.0,0.1,0.94
2005-06-02,2.75,80.6702,5.0,0.1,0.92
2005-06-03,2.76,80.6702,5.0,0.1,0.97
2005-06-06,2.76,80.6702,5.0,0.1,0.94
2005-06-07,2.78,80.6702,5.0,0.1,0.9
2005-06-08,2.78,80.6702,5.0,0.1,0.93
2005-06-09,2.76,80.6702,5.0,0.1,0.99
2005-06-10,2.76,80.6702,5.0,0.1,1.04
2005-06-13,2.75,80.6702,5.0,0.1,1.06
2005-06-14,2.74,80.6702,5.0,0.1,1.12
2005-06-15,2.73,80.6702,5.0,0.1,1.12
2005-06-16,2.71,80.6702,5.0,0.1,1.11
2005-06-17,2.74,80.6702,5.0,0.1,1.1
2005-06-20,2.74,80.6702,5.0,0.1,1.09
2005-06-21,2.8,80.6702,5.0,0.1,1.04
2005-06-22,2.79,80.6702,5.0,0.1,0.92
2005-06-23,2.73,80.6702,5.0,0.1,0.89
2005-06-24,2.72,80.6702,5.0,0.1,0.83
2005-06-27,2.77,80.6702,5.0,0.1,0.75
2005-06-28,2.94,80.6702,5.0,0.1,0.83
2005-06-29,2.9,80.6702,5.0,0.1,0.86
2005-06-30,2.94,80.6702,5.0,0.1,0.81
2005-07-01,2.96,80.305,5.0,0.4,0.89
2005-07-04,2.96,80.305,5.0,0.4,0.89
2005-07-05,2.96,80.305,5.0,0.4,0.89
2005-07-06,2.99,80.305,5.0,0.4,0.89
2005-07-07,2.94,80.305,5.0,0.4,0.9
2005-07-08,2.93,80.305,5.0,0.4,0.94
2005-07-11,2.91,80.305,5.0,0.4,0.92
2005-07-12,2.97,80.305,5.0,0.4,0.94
2005-07-13,2.97,80.305,5.0,0.4,0.95
2005-07-14,2.98,80.305,5.0,0.4,0.96
2005-07-15,2.98,80.305,5.0,0.4,0.92
2005-07-18,2.98,80.305,5.0,0.4,0.92
2005-07-19,3.08,80.305,5.0,0.4,0.89
2005-07-20,3.05,80.305,5.0,0.4,0.87
2005-07-21,3.07,80.305,5.0,0.4,0.93
2005-07-22,3.09,80.305,5.0,0.4,0.85
2005-07-25,3.12,80.305,5.0,0.4,0.81
2005-07-26,3.19,80.305,5.0,0.4,0.81
2005-07-27,3.17,80.305,5.0,0.4,0.87
2005-07-28,3.19,80.305,5.0,0.4,0.79
2005-07-29,3.19,80.305,5.0,0.4,0.86
2005-08-01,3.23,80.4617,4.9,2.0,0.84
2005-08-02,3.29,80.4617,4.9,2.0,0.85
2005-08-03,3.28,80.4617,4.9,2.0,0.84
2005-08-04,3.28,80.4617,4.9,2.0,0.85
2005-08-05,3.29,80.4617,4.9,2.0,0.88
2005-08-08,3.31,80.4617,4.9,2.0,0.88
2005-08-09,3.31,80.4617,4.9,2.0,0.89
2005-08-10,3.32,80.4617,4.9,2.0,0.89
2005-08-11,3.25,80.4617,4.9,2.0,0.81
2005-08-12,3.25,80.4617,4.9,2.0,0.72
2005-08-15,3.19,80.4617,4.9,2.0,0.73
2005-08-16,3.26,80.4617,4.9,2.0,0.69
2005-08-17,3.25,80.4617,4.9,2.0,0.76
2005-08-18,3.24,80.4617,4.9,2.0,0.71
2005-08-19,3.26,80.4617,4.9,2.0,0.69
2005-08-22,3.27,80.4617,4.9,2.0,0.69
2005-08-23,3.28,80.4617,4.9,2.0,0.67
2005-08-24,3.28,80.4617,4.9,2.0,0.66
2005-08-25,3.28,80.4617,4.9,2.0,0.64
2005-08-26,3.29,80.4617,4.9,2.0,0.65
2005-08-29,3.36,80.4617,4.9,2.0,0.66
2005-08-30,3.34,80.4617,4.9,2.0,0.62
2005-08-31,3.35,80.4617,4.9,2.0,0.5
2005-09-01,3.29,78.7883,5.0,10.7,0.54
2005-09-02,3.32,78.7883,5.0,10.7,0.57
2005-09-05,3.32,78.7883,5.0,10.7,0.57
2005-09-06,3.32,78.7883,5.0,10.7,0.57
2005-09-07,3.3,78.7883,5.0,10.7,0.66
2005-09-08,3.25,78.7883,5.0,10.7,0.67
2005-09-09,3.26,78.7883,5.0,10.7,0.65
2005-09-12,3.26,78.7883,5.0,10.7,0.67
2005-09-13,3.25,78.7883,5.0,10.7,0.67
2005-09-14,3.2,78.7883,5.0,10.7,0.75
2005-09-15,3.17,78.7883,5.0,10.7,0.77
2005-09-16,3.16,78.7883,5.0,10.7,0.76
2005-09-19,3.14,78.7883,5.0,10.7,0.67
2005-09-20,3.24,78.7883,5.0,10.7,0.65
2005-09-21,2.96,78.7883,5.0,10.7,0.78
2005-09-22,2.92,78.7883,5.0,10.7,0.72
2005-09-23,2.99,78.7883,5.0,10.7,0.77
2005-09-26,3.1,78.7883,5.0,10.7,0.78
2005-09-27,3.1,78.7883,5.0,10.7,0.81
2005-09-28,3.06,78.7883,5.0,10.7,0.8
2005-09-29,3.02,78.7883,5.0,10.7,0.75
2005-09-30,3.08,78.7883,5.0,10.7,0.79
2005-10-01,3.08,79.6396,5.0,0.06,0.79
2005-10-03,3.12,79.6396,5.0,0.06,0.78
2005-10-04,3.29,79.6396,5.0,0.06,0.75
2005-10-05,3.28,79.6396,5.0,0.06,0.78
2005-10-06,3.27,79.6396,5.0,0.06,0.76
2005-10-07,3.28,79.6396,5.0,0.06,0.72
2005-10-10,3.28,79.6396,5.0,0.06,0.72
2005-10-11,3.31,79.6396,5.0,0.06,0.66
2005-10-12,3.43,79.6396,5.0,0.06,0.75
2005-10-13,3.43,79.6396,5.0,0.06,0.73
2005-10-14,3.41,79.6396,5.0,0.06,0.7
2005-10-17,3.43,79.6396,5.0,0.06,0.64
2005-10-18,3.51,79.6396,5.0,0.06,0.64
2005-10-19,3.5,79.6396,5.0,0.06,0.61
2005-10-20,3.38,79.6396,5.0,0.06,0.61
2005-10-21,3.39,79.6396,5.0,0.06,0.52
2005-10-24,3.4,79.6396,5.0,0.06,0.53
2005-10-25,3.65,79.6396,5.0,0.06,0.61
2005-10-26,3.64,79.6396,5.0,0.06,0.7
2005-10-27,3.65,79.6396,5.0,0.06,0.69
2005-10-28,3.68,79.6396,5.0,0.06,0.65
2005-10-31,3.69,79.6396,5.0,0.06,0.59
2005-11-01,3.72,80.398,5.0,0.0,0.62
2005-11-02,3.71,80.398,5.0,0.0,0.67
2005-11-03,3.74,80.398,5.0,0.0,0.71
2005-11-04,3.73,80.398,5.0,0.0,0.68
2005-11-07,3.74,80.398,5.0,0.0,0.69
2005-11-08,3.82,80.398,5.0,0.0,0.61
2005-11-09,3.84,80.398,5.0,0.0,0.65
2005-11-10,3.83,80.398,5.0,0.0,0.58
2005-11-11,3.83,80.398,5.0,0.0,0.58
2005-11-14,3.86,80.398,5.0,0.0,0.59
2005-11-15,3.94,80.398,5.0,0.0,0.55
2005-11-16,3.93,80.398,5.0,0.0,0.49
2005-11-17,3.91,80.398,5.0,0.0,0.45
2005-11-18,3.89,80.398,5.0,0.0,0.49
2005-11-21,3.87,80.398,5.0,0.0,0.46
2005-11-22,3.87,80.398,5.0,0.0,0.5
2005-11-23,3.87,80.398,5.0,0.0,0.52
2005-11-24,3.87,80.398,5.0,0.0,0.52
2005-11-25,3.85,80.398,5.0,0.0,0.48
2005-11-28,3.88,80.398,5.0,0.0,0.43
2005-11-29,3.92,80.398,5.0,0.0,0.5
2005-11-30,3.93,80.398,5.0,0.0,0.54
2005-12-01,3.93,80.6819,4.9,0.04,0.55
2005-12-02,3.94,80.6819,4.9,0.04,0.53
2005-12-05,3.95,80.6819,4.9,0.04,0.53
2005-12-06,3.77,80.6819,4.9,0.04,0.45
2005-12-07,3.77,80.6819,4.9,0.04,0.49
2005-12-08,3.6,80.6819,4.9,0.04,0.53
2005-12-09,3.54,80.6819,4.9,0.04,0.6
2005-12-12,3.49,80.6819,4.9,0.04,0.66
2005-12-13,3.55,80.6819,4.9,0.04,0.63
2005-12-14,3.54,80.6819,4.9,0.04,0.56
2005-12-15,3.52,80.6819,4.9,0.04,0.54
2005-12-16,3.47,80.6819,4.9,0.04,0.52
2005-12-19,3.45,80.6819,4.9,0.04,0.49
2005-12-20,3.48,80.6819,4.9,0.04,0.52
2005-12-21,3.48,80.6819,4.9,0.04,0.51
2005-12-22,3.47,80.6819,4.9,0.04,0.46
2005-12-23,3.38,80.6819,4.9,0.04,0.39
2005-12-26,3.38,80.6819,4.9,0.04,0.39
2005-12-27,3.38,80.6819,4.9,0.04,0.36
2005-12-28,3.5,80.6819,4.9,0.04,0.43
2005-12-29,3.59,80.6819,4.9,0.04,0.36
2005-12-30,3.94,80.6819,4.9,0.04,0.31
2006-01-01,3.94,80.6908,4.7,0.02,0.31
2006-01-02,3.94,80.6908,4.7,0.02,0.31
2006-01-03,3.97,80.6908,4.7,0.02,0.21
2006-01-04,3.96,80.6908,4.7,0.02,0.17
2006-01-05,3.97,80.6908,4.7,0.02,0.16
2006-01-06,3.98,80.6908,4.7,0.02,0.16
2006-01-09,4.0,80.6908,4.7,0.02,0.15
2006-01-10,4.08,80.6908,4.7,0.02,0.14
2006-01-11,4.08,80.6908,4.7,0.02,0.16
2006-01-12,4.08,80.6908,4.7,0.02,0.1
2006-01-13,4.04,80.6908,4.7,0.02,0.03
2006-01-16,4.04,80.6908,4.7,0.02,0.03
2006-01-17,3.99,80.6908,4.7,0.02,-0.04
2006-01-18,3.96,80.6908,4.7,0.02,-0.01
2006-01-19,3.89,80.6908,4.7,0.02,0.03
2006-01-20,3.85,80.6908,4.7,0.02,0.02
2006-01-23,3.85,80.6908,4.7,0.02,-0.02
2006-01-24,4.16,80.6908,4.7,0.02,0.0
2006-01-25,4.14,80.6908,4.7,0.02,0.07
2006-01-26,4.08,80.6908,4.7,0.02,0.08
2006-01-27,4.1,80.6908,4.7,0.02,0.07
2006-01-30,4.08,80.6908,4.7,0.02,0.06
2006-01-31,4.3,80.6908,4.7,0.02,0.06
2006-02-01,4.26,80.6125,4.8,0.02,0.1
2006-02-02,4.25,80.6125,4.8,0.02,0.09
2006-02-03,4.24,80.6125,4.8,0.02,0.06
2006-02-06,4.24,80.6125,4.8,0.02,0.07
2006-02-07,4.26,80.6125,4.8,0.02,0.08
2006-02-08,4.27,80.6125,4.8,0.02,0.06
2006-02-09,4.25,80.6125,4.8,0.02,0.02
2006-02-10,4.28,80.6125,4.8,0.02,0.06
2006-02-13,4.29,80.6125,4.8,0.02,0.03
2006-02-14,4.34,80.6125,4.8,0.02,0.07
2006-02-15,4.32,80.6125,4.8,0.02,0.06
2006-02-16,4.31,80.6125,4.8,0.02,0.04
2006-02-17,4.32,80.6125,4.8,0.02,0.0
2006-02-20,4.32,80.6125,4.8,0.02,0.0
2006-02-21,4.33,80.6125,4.8,0.02,0.01
2006-02-22,4.36,80.6125,4.8,0.02,-0.04
2006-02-23,4.36,80.6125,4.8,0.02,-0.03
2006-02-24,4.37,80.6125,4.8,0.02,-0.02
2006-02-27,4.4,80.6125,4.8,0.02,-0.03
2006-02-28,4.39,80.6125,4.8,0.02,-0.07
2006-03-01,4.37,80.6663,4.7,0.1,-0.01
2006-03-02,4.37,80.6663,4.7,0.1,0.02
2006-03-03,4.36,80.6663,4.7,0.1,0.06
2006-03-06,4.35,80.6663,4.7,0.1,0.14
2006-03-07,4.39,80.6663,4.7,0.1,0.14
2006-03-08,4.37,80.6663,4.7,0.1,0.15
2006-03-09,4.36,80.6663,4.7,0.1,0.14
2006-03-10,4.37,80.6663,4.7,0.1,0.14
2006-03-13,4.36,80.6663,4.7,0.1,0.16
2006-03-14,4.41,80.6663,4.7,0.1,0.12
2006-03-15,4.42,80.6663,4.7,0.1,0.1
2006-03-16,4.41,80.6663,4.7,0.1,0.03
2006-03-17,4.42,80.6663,4.7,0.1,0.04
2006-03-20,4.47,80.6663,4.7,0.1,0.0
2006-03-21,4.59,80.6663,4.7,0.1,0.02
2006-03-22,4.59,80.6663,4.7,0.1,0.01
2006-03-23,4.58,80.6663,4.7,0.1,0.06
2006-03-24,4.58,80.6663,4.7,0.1,0.02
2006-03-27,4.6,80.6663,4.7,0.1,0.07
2006-03-28,4.63,80.6663,4.7,0.1,0.14
2006-03-29,4.61,80.6663,4.7,0.1,0.18
2006-03-30,4.59,80.6663,4.7,0.1,0.25
2006-03-31,4.57,80.6663,4.7,0.1,0.23
2006-04-01,4.57,80.7769,4.7,0.2,0.23
2006-04-03,4.58,80.7769,4.7,0.2,0.21
2006-04-04,4.56,80.7769,4.7,0.2,0.19
2006-04-05,4.54,80.7769,4.7,0.2,0.17
2006-04-06,4.57,80.7769,4.7,0.2,0.22
2006-04-07,4.56,80.7769,4.7,0.2,0.28
2006-04-10,4.56,80.7769,4.7,0.2,0.28
2006-04-11,4.55,80.7769,4.7,0.2,0.23
2006-04-12,4.54,80.7769,4.7,0.2,0.28
2006-04-13,4.46,80.7769,4.7,0.2,0.35
2006-04-14,4.46,80.7769,4.7,0.2,0.35
2006-04-17,4.46,80.7769,4.7,0.2,0.29
2006-04-18,4.46,80.7769,4.7,0.2,0.27
2006-04-19,4.46,80.7769,4.7,0.2,0.31
2006-04-20,4.47,80.7769,4.7,0.2,0.31
2006-04-21,4.49,80.7769,4.7,0.2,0.26
2006-04-24,4.49,80.7769,4.7,0.2,0.24
2006-04-25,4.55,80.7769,4.7,0.2,0.28
2006-04-26,4.57,80.7769,4.7,0.2,0.33
2006-04-27,4.56,80.7769,4.7,0.2,0.31
2006-04-28,4.51,80.7769,4.7,0.2,0.3
2006-05-01,4.51,80.6674,4.6,0.14,0.32
2006-05-02,4.58,80.6674,4.6,0.14,0.31
2006-05-03,4.56,80.6674,4.6,0.14,0.33
2006-05-04,4.52,80.6674,4.6,0.14,0.36
2006-05-05,4.52,80.6674,4.6,0.14,0.29
2006-05-08,4.53,80.6674,4.6,0.14,0.25
2006-05-09,4.64,80.6674,4.6,0.14,0.25
2006-05-10,4.6,80.6674,4.6,0.14,0.25
2006-05-11,4.55,80.6674,4.6,0.14,0.32
2006-05-12,4.55,80.6674,4.6,0.14,0.34
2006-05-15,4.58,80.6674,4.6,0.14,0.29
2006-05-16,4.68,80.6674,4.6,0.14,0.27
2006-05-17,4.67,80.6674,4.6,0.14,0.33
2006-05-18,4.67,80.6674,4.6,0.14,0.25
2006-05-19,4.67,80.6674,4.6,0.14,0.23
2006-05-22,4.65,80.6674,4.6,0.14,0.21
2006-05-23,4.67,80.6674,4.6,0.14,0.23
2006-05-24,4.66,80.6674,4.6,0.14,0.21
2006-05-25,4.66,80.6674,4.6,0.14,0.25
2006-05-26,4.67,80.6674,4.6,0.14,0.22
2006-05-29,4.67,80.6674,4.6,0.14,0.22
2006-05-30,4.67,80.6674,4.6,0.14,0.25
2006-05-31,4.67,80.6674,4.6,0.14,0.26
2006-06-01,4.67,80.8002,4.6,0.06,0.28
2006-06-02,4.67,80.8002,4.6,0.06,0.19
2006-06-05,4.68,80.8002,4.6,0.06,0.17
2006-06-06,4.72,80.8002,4.6,0.06,0.15
2006-06-07,4.71,80.8002,4.6,0.06,0.16
2006-06-08,4.7,80.8002,4.6,0.06,0.13
2006-06-09,4.7,80.8002,4.6,0.06,0.1
2006-06-12,4.68,80.8002,4.6,0.06,0.06
2006-06-13,4.64,80.8002,4.6,0.06,0.08
2006-06-14,4.6,80.8002,4.6,0.06,0.15
2006-06-15,4.51,80.8002,4.6,0.06,0.25
2006-06-16,4.54,80.8002,4.6,0.06,0.25
2006-06-19,4.57,80.8002,4.6,0.06,0.21
2006-06-20,4.62,80.8002,4.6,0.06,0.23
2006-06-21,4.58,80.8002,4.6,0.06,0.24
2006-06-22,4.46,80.8002,4.6,0.06,0.28
2006-06-23,4.51,80.8002,4.6,0.06,0.25
2006-06-26,4.62,80.8002,4.6,0.06,0.22
2006-06-27,4.78,80.8002,4.6,0.06,0.16
2006-06-28,4.7,80.8002,4.6,0.06,0.24
2006-06-29,4.59,80.8002,4.6,0.06,0.21
2006-06-30,4.43,80.8002,4.6,0.06,0.14
2006-07-01,4.43,80.5962,4.7,0.18,0.14
2006-07-03,4.55,80.5962,4.7,0.18,0.07
2006-07-04,4.55,80.5962,4.7,0.18,0.07
2006-07-05,4.72,80.5962,4.7,0.18,0.22
2006-07-06,4.71,80.5962,4.7,0.18,0.19
2006-07-07,4.74,80.5962,4.7,0.18,0.12
